191-noptp,191-unmanaged,191-ptp,203-noptp,203-unmanaged,203-ptp,234-noptp,234-unmanaged,234-ptp
0.00023014516129032258,-0.00015108676202860857,5.867168234064785e-6,-0.0006393996815286624,-0.00012614912917271407,7.218243902439024e-6,-0.0008947713717693837,-0.00011320167652859961,7.88530106257379e-6
0.00023199693251533743,-0.00015177160621761659,5.87e-6,-0.0006429052197802199,-0.00012674463007159904,7.184879288437103e-6,-0.0009021084589614739,-0.00011314691091954023,7.89566401816118e-6
0.00023288958333333334,-0.0001524427911275416,5.855175e-6,-0.0006473590021691975,-0.00012708882907133245,7.183070325900514e-6,-0.0009082424132947978,-0.00011286581920903954,7.903813169984687e-6
0.00023464103498542274,-0.00015298790513833992,5.887779030439685e-6,-0.0006519297082228117,-0.0001268818998716303,7.232572463768116e-6,-0.0009143987341772152,-0.00011358146853146853,7.902854640980735e-6
0.0002367983651226158,-0.00015362884550084889,5.872823741007195e-6,-0.0006566772788203753,-0.0001274399260628466,7.193794162826421e-6,-0.0009218290960451977,-0.00011401418786692759,7.908171021377672e-6
0.00023735960144927537,-0.00015398746212121213,5.836659815005139e-6,-0.0006611261013215858,-0.00012804123263888888,7.1654107981220655e-6,-0.0009280015337423313,-0.00011417820069204152,7.916093916755603e-6
0.00023940606936416185,-0.0001543844923504868,5.841800766283525e-6,-0.0006656709317585301,-0.0001283469387755102,7.1959439050701186e-6,-0.0009353986768802229,-0.00011488124199743918,7.911629778672032e-6
0.00024017259414225943,-0.00015504092846270928,5.836174920969442e-6,-0.000670401724137931,-0.00012863022813688215,7.176183524504693e-6,-0.0009415132636655949,-0.00011535214723926381,7.906889804325438e-6
0.00024200621118012424,-0.0001547939649122807,5.8552075919335705e-6,-0.0006747886965376782,-0.00012917728055077452,7.183882175226586e-6,-0.0009475673076923077,-0.00011556023622047243,7.905450500556174e-6
0.0002441612377850163,-0.00015506716566866268,5.856082051282051e-6,-0.00067937423500612,-0.00013000408163265305,7.184159420289855e-6,-0.0009548158713692948,-0.000116228285077951,7.900335731414868e-6
0.00024465925925925923,-0.0001557333949191686,5.815139732685298e-6,-0.0006840644054878049,-0.00013031735159817353,7.179010840108401e-6,-0.0009608829879101898,-0.00011690817901234568,7.88608324439701e-6
0.00024680555555555556,-0.0001556220415879017,5.815502958579882e-6,-0.0006883845155709343,-0.00013085256410256413,7.168891820580475e-6,-0.0009670025697503671,-0.00011737059859154929,7.894165457184325e-6
0.00024861413043478263,-0.00015628363636363638,5.857494714587738e-6,-0.0006930569727891156,-0.00013137409420289854,7.191567010309278e-6,-0.0009744045338441892,-0.00011758481532147744,7.907765363128491e-6
0.0002494040697674419,-0.00015668595744680852,5.865269953051643e-6,-0.0006976194852941176,-0.00013114970930232556,7.212994836488812e-6,-0.0009805805084745762,-0.00011827216981132075,7.946302966101694e-6
0.00025141578947368424,-0.00015695657754010694,5.852902654867257e-6,-0.000701977240398293,-0.00013193602540834847,7.186056485355648e-6,-0.0009879935024752476,-0.00011893141592920354,7.915629370629371e-6
0.00025325462962962964,-0.00015761395320197045,5.8473779193205945e-6,-0.0007066806300268097,-0.00013274698795180724,7.214843342036553e-6,-0.000994131355932203,-0.00011938381201044388,7.883294701986754e-6
0.0002541430948419301,-0.00015762168981481482,5.834272863568216e-6,-0.0007110168650793652,-0.00013305573505654282,7.177044745057232e-6,-0.0010002300995024876,-0.00011960171568627451,7.913008547008547e-6
0.00025589285714285715,-0.00015749841229193342,5.848125e-6,-0.0007155959302325579,-0.00013334222661396574,7.1977474402730375e-6,-0.0010075025354969575,-0.00012030213464696224,7.963581847649918e-6
0.0002580425824175824,-0.00015763849779086895,5.82423658872077e-6,-0.000720193298969072,-0.00013411837557603687,7.196893004115226e-6,-0.0010134884836852207,-0.00012096361746361747,7.956802030456852e-6
0.0002585843639575972,-0.00015830581395348837,5.8465062560153996e-6,-0.0007245003660322107,-0.0001346390392422192,7.203615023474178e-6,-0.0010208173843700159,-0.00012139912917271408,7.960403800475059e-6
0.00026064277251184833,-0.00015885286041189932,5.872571942446044e-6,-0.0007291838430851063,-0.00013516899671052633,7.215667420814479e-6,-0.0010269497282608692,-0.0001218629671574179,7.954938725490195e-6
0.00026135857461024497,-0.00015927569514237856,5.877828947368422e-6,-0.0007334898843930637,-0.00013596631578947368,7.217234490010515e-6,-0.0010331108799048752,-0.0001220665905631659,7.927613882863341e-6
0.00026322619047619046,-0.00015955678618857902,5.855432977461447e-6,-0.0007380711086226203,-0.0001367788990825688,7.209206128133705e-6,-0.001040530035335689,-0.00012271942060085837,7.915055762081784e-6
0.00026534171075837744,-0.0001602230070754717,5.848845177664975e-6,-0.0007425830170777988,-0.00013732419590643276,7.225805038335159e-6,-0.0010466745283018867,-0.0001231463068181818,7.930859030837004e-6
0.0002658442228335626,-0.00016063348437500002,5.816739130434783e-6,-0.0007469235836627139,-0.00013810426829268292,7.22229906542056e-6,-0.0010540268987341771,-0.00012360347985347986,7.937913340935006e-6
0.00026799521354933727,-0.00016107719367588935,5.827015384615385e-6,-0.0007515543644716692,-0.00013837439759036146,7.206411042944785e-6,-0.0010600715648854963,-0.00012378785211267606,7.946209424083769e-6
0.00026974473257698544,-0.00016164105943152455,5.842809773123909e-6,-0.0007557926356589147,-0.00013814481065918655,7.217031249999999e-6,-0.0010672942073170731,-0.00012442795138888887,7.957502668089648e-6
0.00027059796437659033,-0.00016166979041916168,5.865932388222464e-6,-0.0007604344207723037,-0.000138676243567753,7.187777777777778e-6,-0.001073349173553719,-0.00012512409638554218,7.952532110091743e-6
0.0002724462890625,-0.00016225574311926606,5.875584112149534e-6,-0.0007646695143884892,-0.0001392345537757437,7.2170177267987485e-6,-0.001079464534075104,-0.0001253261183261183,7.956809378185524e-6
0.00027442609182530797,-0.0001629482707622298,5.849841498559078e-6,-0.0007692566747572816,-0.00013955830670926518,7.203744221879815e-6,-0.001086863009592326,-0.0001259685501066098,7.954065155807365e-6
0.00027522294589178356,-0.00016362745065789475,5.80858024691358e-6,-0.0007747745490981964,-0.00014010419198055892,7.175173697270471e-6,-0.0010930268595041323,-0.00012663724832214765,7.920265060240963e-6
0.0002770233585858586,-0.00016408401694915255,5.815939933259177e-6,-0.0007792931633835458,-0.00014013907734056988,7.179138888888889e-6,-0.0011004092465753423,-0.00012709313725490197,7.945555555555555e-6
0.0002791666666666667,-0.00016437906426155583,5.804587765957447e-6,-0.0007835812236286919,-0.0001406989299610895,7.174092888243831e-6,-0.0011064950980392157,-0.00012749999999999998,7.954014388489209e-6
0.0002796655455904335,-0.00016492494435612083,5.7763851699279095e-6,-0.0007880544469783353,-0.00014154755892255893,7.145449241540257e-6,-0.0011137500000000002,-0.00012789518413597732,7.92996983408748e-6
0.00028181392235609103,-0.00016563213333333336,5.786195426195426e-6,-0.0007923358050847457,-0.00014210037174721188,7.1757713651498335e-6,-0.0011197115384615384,-0.00012834861809045227,7.899224489795917e-6
0.0002836431226765799,-0.00016619075226977952,5.796594871794872e-6,-0.0007967988505747127,-0.00014263174807197944,7.184271570014144e-6,-0.0011257788753799393,-0.00012877003816793892,7.924950248756219e-6
0.00028442350956130484,-0.00016686181451612905,5.817459283387622e-6,-0.0008010614669421486,-0.0001434216917922948,7.187768969422423e-6,-0.0011331536989795917,-0.0001284123015873016,7.92576881134133e-6
0.00028650048638132294,-0.00016741415204678364,5.820604026845638e-6,-0.0008055334114888627,-0.00014424401913875598,7.1937304075235105e-6,-0.0011393122886133031,-0.00012836660978384528,7.936451612903226e-6
0.00028830592105263156,-0.00016759758223684211,5.8112910284463896e-6,-0.0008097684262948206,-0.0001448125,7.1960548523206745e-6,-0.0011466998044328553,-0.00012907095096582465,7.948465286236297e-6
0.0002892339312406577,-0.00016827736175115208,5.847055730809674e-6,-0.0008155135542168674,-0.0001448535322777101,7.207609649122807e-6,-0.0011527950310559006,-0.00012973234624145787,7.969719350073855e-6
0.00029101951827242525,-0.0001689496711509716,5.868309178743961e-6,-0.0008197091932457786,-0.0001456340104849279,7.198130177514793e-6,-0.001158810562015504,-0.00013040687022900763,7.984471086036672e-6
0.00029313251201923076,-0.00016926669306930694,5.869696531791907e-6,-0.0008242264150943397,-0.00014593097345132742,7.179427753934191e-6,-0.0011659970817120625,-0.00013111811926605504,7.995341176470588e-6
0.000293887987012987,-0.00016944265822784813,5.8489119170984455e-6,-0.0008283838821490468,-0.0001457725988700565,7.167890535917902e-6,-0.0011720495319812792,-0.0001313262283236994,7.996482965931865e-6
0.00029576120797011207,-0.0001710293582089552,5.815199516324063e-6,-0.0008329211590296496,-0.00014608321775312066,7.187397408207343e-6,-0.001179418187744459,-0.00013100103305785124,7.966726886291178e-6
0.00029794164037854893,-0.00017161684306569343,5.814540466392319e-6,-0.0008370443925233644,-0.00014686795166858458,7.169924127465858e-6,-0.001185571348940914,-0.00013166599025974028,7.987403846153846e-6
0.00029847266244057054,-0.00017230958333333334,5.819001331557923e-6,-0.0008428223981900452,-0.0001473985507246377,7.215145631067961e-6,-0.0011929549870466321,-0.00013212187871581449,7.991396303901437e-6
0.00030061498150431564,-0.00017299773897058826,5.846552763819095e-6,-0.0008469472789115647,-0.00014794619047619047,7.1900724637681155e-6,-0.0011990420560747666,-0.00013183459422283356,7.960588235294118e-6
0.0003026057906458797,-0.0001735921178120617,5.867934165720772e-6,-0.0008514054174067495,-0.00014752919708029198,7.186270833333333e-6,-0.0012050224103585655,-0.00013201369863013698,7.966191446028513e-6
0.00030325369913686805,-0.00017427815249266865,5.829507042253521e-6,-0.0008556036513545347,-0.00014758527397260276,7.182759226713532e-6,-0.0012122037037037038,-0.00013267242833052276,7.97623862487361e-6
0.00030543124006359297,-0.00017500521739130434,5.8543633762517885e-6,-0.0008598447537473235,-0.00014811901983663943,7.159479015918958e-6,-0.0012182581360946744,-0.00013287500000000002,7.958764331210191e-6
0.0003072211234177215,-0.0001755662935323383,5.878777070063695e-6,-0.0008654906832298137,-0.00014865539513677812,7.1310561797752805e-6,-0.001225629606879607,-0.00013283815612382234,7.927297297297297e-6
0.0003081141169154229,-0.0001760163120567376,5.857216931216931e-6,-0.0008695739549839227,-0.00014795961145194273,7.133856920684292e-6,-0.001231781507656066,-0.00013327467411545623,7.942728904847397e-6
0.00031008484162895925,-0.00017646457772337823,5.8268807339449546e-6,-0.0008740494590417311,-0.0001477796532846715,7.174014598540146e-6,-0.0012391457461645744,-0.000133932384341637,7.964709066305819e-6
0.00031199451887941535,-0.0001770166666666667,5.845181598062954e-6,-0.0008781430363864493,-0.0001493262283236994,7.1744704264099036e-6,-0.0012451859861591695,-0.00013388296488946685,7.973370253164557e-6
0.00031290986949429036,-0.0001770874587458746,5.864125364431487e-6,-0.0008836542792792792,-0.00015010454545454543,7.1661668426610346e-6,-0.0012523596112311017,-0.00013360203452527744,7.972486583184258e-6
0.00031469521604938274,-0.00017764460510328068,5.897675438596492e-6,-0.0008879859374999999,-0.000150626539408867,7.167986030267753e-6,-0.0012583576794657763,-0.0001353002491694352,7.939240331491712e-6
0.00031685290404040407,-0.00017795590021691974,5.867494714587738e-6,-0.0008920317278287462,-0.00015089876632801163,7.1654009433962265e-6,-0.0012644472789115648,-0.00013595368525896415,7.966045503791983e-6
0.00031755232558139537,-0.00017828223214285714,5.858635794743429e-6,-0.000896448717948718,-0.00015143206039076377,7.186897621509824e-6,-0.001271837142857143,-0.00013664405594405592,7.975271226415094e-6
0.0003194846754807693,-0.00017883716393442622,5.862031558185404e-6,-0.0009018317253121453,-0.0001519923529411765,7.200143198090692e-6,-0.0012779689500640205,-0.00013710981308411214,7.996542056074767e-6
0.0003216487603305785,-0.00017943469325153375,5.865350241545893e-6,-0.0009059363553113552,-0.00015254807692307692,7.1732119205298016e-6,-0.001285294003115265,-0.00013756317829457363,7.996794208893485e-6
0.0003221776018099547,-0.00017973267299864316,5.863110367892977e-6,-0.0009103503649635035,-0.00015233914209115281,7.155317848410758e-6,-0.0012912675702811242,-0.0001377237417943107,7.976860581745236e-6
0.00032433634020618554,-0.00018046003502626972,5.84662027833002e-6,-0.0009143987944162436,-0.00015261768082663605,7.165345029239766e-6,-0.0012984340909090908,-0.00013839883551673945,7.99741489361702e-6
0.0003262530339805825,-0.00018024851804123712,5.868674242424242e-6,-0.0009198538961038962,-0.00015314492242595205,7.1646266666666665e-6,-0.0013044902737752162,-0.00013885997666277712,7.998119047619048e-6
0.00032696596244131455,-0.00018032853832442068,5.830717592592593e-6,-0.0009241930171277998,-0.0001529412037037037,7.194412171507607e-6,-0.001310612336114422,-0.00013929857621440537,8.002643884892086e-6
0.0003291117850953206,-0.00018012098798397865,5.859805680119581e-6,-0.0009282088520055323,-0.00015302396616541356,7.188078758949881e-6,-0.0013180003078817734,-0.0001394331550802139,7.97552808988764e-6
0.00032963973799126636,-0.0001799530062305296,5.830121654501217e-6,-0.0009325025354969573,-0.00015333216783216782,7.204291725105189e-6,-0.0013240830838323352,-0.00014012748138957816,7.995317647058824e-6
0.000331814085447263,-0.00018013589660743133,5.845207852193996e-6,-0.0009379853308364543,-0.00015386540632054177,7.1834664536741214e-6,-0.001331326481835564,-0.0001408378196500673,8.007502691065662e-6
0.0003336847195357834,-0.00018074830039525693,5.856438213914849e-6,-0.000941997084548105,-0.00015389280726256984,7.206559031281533e-6,-0.001337222485768501,-0.0001410164410058027,8.038227699530516e-6
0.00033444810779816514,-0.00018106492125984254,5.863415032679738e-6,-0.0009463285714285713,-0.00015443153710247349,7.23535506402794e-6,-0.001344511515601783,-0.0001414219798657718,8.043157894736842e-6
0.0003365836298932384,-0.00018141,5.8683133971291865e-6,-0.0009517566747572815,-0.00015524461722488038,7.229065934065934e-6,-0.0013506234866828087,-0.0001418751522533496,8.025665188470066e-6
0.00033837321428571433,-0.00018201047984644914,5.875359628770302e-6,-0.0009557592592592593,-0.00015580707395498392,7.222201138519924e-6,-0.0013580048661800488,-0.00014258539094650206,8.02751912568306e-6
0.0003392983651226158,-0.00018259485955056178,5.8684968944099374e-6,-0.0009600761904761904,-0.0001565955310880829,7.1821083172147e-6,-0.0013640885416666667,-0.000143259,8.02432918395574e-6
0.000341156015037594,-0.00018320867452135495,5.835489964580874e-6,-0.0009642444375772561,-0.00015712046783625732,7.197144362486828e-6,-0.0013700721153846154,-0.00014341830870279144,8.01515625e-6
0.0003431839887640449,-0.00018390752052545157,5.838780487804878e-6,-0.0009694790184921764,-0.00015764657631954352,7.233921568627451e-6,-0.0013772156954887217,-0.0001433737922705314,8.027732300884956e-6
0.00034404026217228463,-0.0001842602349869452,5.855602272727273e-6,-0.0009737114928909951,-0.00015818402154398563,7.246680327868852e-6,-0.0013832478165938865,-0.0001438356070941337,8.006334702258728e-6
0.0003458333333333333,-0.00018418634,5.8675026680896475e-6,-0.000977935505319149,-0.00015850205761316875,7.239586410635155e-6,-0.0013906116706161138,-0.00014426878612716762,8.014265536723164e-6
0.00034801364942528735,-0.00018465890395480227,5.876578411405296e-6,-0.0009819121447028423,-0.00015905963665086887,7.225770925110133e-6,-0.0013967359374999998,-0.00014417551369863015,8.022906574394463e-6
0.0003485751748251748,-0.00018524088235294118,5.883835616438356e-6,-0.0009872648514851485,-0.00015909615384615384,7.251848249027238e-6,-0.001404048449612403,-0.00014413107416879795,8.023572567783094e-6
0.0003506567551963048,-0.00018583092360319273,5.862814159292035e-6,-0.0009915662878787878,-0.0001598710059171598,7.237060669456067e-6,-0.0014100025458248474,-0.00014459818067754076,7.996251319957762e-6
0.0003527275,-0.00018628780722891567,5.880301624129931e-6,-0.0009955776836158194,-0.00016014812138728324,7.213360522022838e-6,-0.001415910904255319,-0.00014529288164665525,8.014826700898587e-6
0.00035454797650130547,-0.00018661021517553793,5.881838383838384e-6,-0.001000810917721519,-0.0001599414498141264,7.206365503080082e-6,-0.0014232152777777778,-0.00014594486692015208,8.029691629955947e-6
0.0003554824888226528,-0.00018692123430962343,5.865242603550296e-6,-0.0010050718390804596,-0.00016026136363636364,7.195882352941176e-6,-0.0014293358930602955,-0.0001463843626806833,8.026504653567735e-6
0.0003572746243739566,-0.0001864707891332471,5.886666666666667e-6,-0.0010091950261780106,-0.0001605682503770739,7.210440835266821e-6,-0.0014366987597911227,-0.00014609575835475579,8.023371710526316e-6
0.0003593883610451307,-0.00018702780889621087,5.888387484957883e-6,-0.0010143922738693465,-0.00016210731414868104,7.230588235294118e-6,-0.0014427454991816696,-0.000146519120458891,8.052383612662942e-6
0.00036016842105263163,-0.0001871078603268945,5.896629213483146e-6,-0.0010184119217081851,-0.000162635582010582,7.248249694002448e-6,-0.0014498796498905906,-0.00014716141732283464,8.045916398713827e-6
0.0003620250952986023,-0.00018766962742175857,5.885974304068523e-6,-0.001022671052631579,-0.00016317197986577181,7.237356076759062e-6,-0.0014558333333333335,-0.0001476123435722412,8.036985743380855e-6
0.0003629547213622291,-0.0001882793595342067,5.896580844490217e-6,-0.0010267346298619823,-0.00016348834498834498,7.201320754716981e-6,-0.0014631560509554137,-0.00014779188255613127,8.003409461663947e-6
0.00036473588709677417,-0.0001889816062176166,5.888777070063695e-6,-0.0010319136597938144,-0.00016405729166666668,7.205291262135922e-6,-0.0014692821344339621,-0.00014841666666666668,8.024806701030928e-6
0.0003668703931203931,-0.00018959584507042255,5.887745535714286e-6,-0.0010359278584392013,-0.00016484463824289406,7.204925742574257e-6,-0.0014766005873715125,-0.00014886231470923603,8.031598360655737e-6
0.00036759311512415347,-0.00019005337962962963,5.877441364605544e-6,-0.0010401694542253523,-0.00016537073027090695,7.24421568627451e-6,-0.0014825489236790605,-0.00014903919860627176,8.025024813895781e-6
0.00036949422843256377,-0.00019038507955936352,5.918045977011494e-6,-0.0010454627249357326,-0.00016590103397341212,7.269968895800933e-6,-0.0014896598939929328,-0.0001496605180533752,8.025135135135134e-6
0.0003716542904290429,-0.00019086419627749576,5.87617088607595e-6,-0.001049381157635468,-0.00016621177685950415,7.2362447257383965e-6,-0.0014956903485254694,-0.0001503535322777101,8.034458333333332e-6
0.00037217432228915664,-0.0001909165804597701,5.854847682119205e-6,-0.0010533457711442787,-0.00016679941860465116,7.2075750834260285e-6,-0.0015018012600229095,-0.00015101823416506716,8.044291845493562e-6
0.00037433093994778066,-0.00019152658682634733,5.825387205387205e-6,-0.0010587725,-0.00016684555984555985,7.253472668810289e-6,-0.0015091197691197691,-0.00015165095729013255,8.066743951612903e-6
0.00037622271825396824,-0.00019209360062893082,5.8456451612903225e-6,-0.0010628701716738197,-0.00016737216924910607,7.23617088607595e-6,-0.001515069845857418,-0.00015235227272727273,8.082072936660268e-6
0.00037695809248554916,-0.00019283520974289583,5.844281842818428e-6,-0.0010668152418447693,-0.00016790059347181007,7.21440329218107e-6,-0.0015221729390681004,-0.00015277726432532347,8.064371508379889e-6
0.0003790852575488455,-0.0001934073224043716,5.846368477103301e-6,-0.0010719690576652602,-0.0001682017716535433,7.219543446244477e-6,-0.0015281987788331073,-0.00015341858552631577,8.036141078838174e-6
0.00037961565585331456,-0.00019401776119402987,5.857728776185226e-6,-0.0010759850674373795,-0.00016877879341864715,7.236817248459959e-6,-0.0015355612244897959,-0.0001533680875576037,8.048583959899748e-6
0.0003817854659248957,-0.00019487369918699186,5.864874686716792e-6,-0.0010814185639229424,-0.00016883074753173483,7.2265805785123965e-6,-0.0015416310541310541,-0.00015406704545454546,8.053223684210525e-6
0.00038360188509874323,-0.00019533098798397866,5.87796590909091e-6,-0.0010854370860927153,-0.00016936082175925926,7.2357969432314414e-6,-0.0015488243761996162,-0.00015471134020618557,8.064252873563217e-6
0.00038441159586681973,-0.00019556014430014432,5.87589114194237e-6,-0.001089344476744186,-0.00017013431372549017,7.224895833333333e-6,-0.0015546659292035398,-0.00015538736631016045,8.063171953255426e-6
0.0003864713279678068,-0.0001962658018018018,5.856046770601336e-6,-0.0010945058997050149,-0.00017016858552631577,7.225199516324063e-6,-0.0015619409212283045,-0.00015584219160104986,8.071636726546906e-6
0.0003882846598202824,-0.00019687929054054056,5.87783723522854e-6,-0.001098519801980198,-0.00017047732300884955,7.2053405017921144e-6,-0.0015680439814814812,-0.00015600800000000001,8.080341685649203e-6
0.0003892017133956386,-0.00019748159392789374,5.911851851851852e-6,-0.0011026732456140352,-0.00017205066445182725,7.205453488372093e-6,-0.0015753466076696165,-0.00015615133531157271,8.079679300291546e-6
0.0003909598909657321,-0.00019819372060857538,5.934068278805121e-6,-0.0011079149590163934,-0.000172846547314578,7.244008875739645e-6,-0.0015812349759615387,-0.00015660353227771009,8.088162790697675e-6
0.00039184286632390746,-0.00019894606711409396,5.926282183316169e-6,-0.001111813063063063,-0.00017362484737484736,7.1954032258064515e-6,-0.0015883463756177923,-0.00015727597402597404,8.077502714440826e-6
0.0003937129446640316,-0.00019966022916666668,5.8870155440414514e-6,-0.0011169348404255319,-0.000174160546875,7.180330188679245e-6,-0.0015943904702970298,-0.00015790990639625584,8.056344755970923e-6
0.0003956922423556059,-0.000200005,5.897012320328542e-6,-0.0011208549331103677,-0.00017446921443736732,7.235771812080537e-6,-0.001601731493099122,-0.00015810874704491726,8.074412171507607e-6
0.0003965379213483146,-0.00019970660565723795,5.88638406537283e-6,-0.0011248863636363637,-0.00017479849498327758,7.226745138178095e-6,-0.00160773347107438,-0.00015803785211267605,8.078048780487804e-6
0.00039832210242587605,-0.00019962983483483486,5.8733164128595605e-6,-0.0011302142857142856,-0.0001755958815958816,7.229862595419848e-6,-0.001614804928131417,-0.0001584217970049917,8.083660436137072e-6
0.00040049556213017754,-0.00019946410396716826,5.904848101265823e-6,-0.0011341638283378747,-0.0001761260762607626,7.235405092592593e-6,-0.001620765949554896,-0.0001591179839633448,8.092233009708738e-6
0.00040101821192052985,-0.0001995111111111111,5.904840357598979e-6,-0.001139291907514451,-0.0001766644,7.233149741824441e-6,-0.0016280994152046784,-0.00015931240249609984,8.07655737704918e-6
0.00040312423500611996,-0.00019998297222222221,5.872145593869732e-6,-0.0011431398252184767,-0.00017698352272727273,7.258975741239892e-6,-0.0016342003916449087,-0.0001592014705882353,8.037876004592422e-6
0.00040382437070938214,-0.00020053915555555556,5.876412133891214e-6,-0.0011482581360946747,-0.000177311320754717,7.247136797454931e-6,-0.001641458333333333,-0.00015963444010416668,8.047885264341958e-6
0.0004057270560190703,-0.00020074539232053422,5.862780656303972e-6,-0.001152172833935018,-0.00017735245398773006,7.250236406619385e-6,-0.0016473031697341513,-0.0001600936684073107,8.072226415094338e-6
0.00040786790017211704,-0.00020130738910012675,5.877676991150443e-6,-0.0011561674259681096,-0.00017762907268170427,7.2155580357142854e-6,-0.001654519086826347,-0.00016051647286821706,8.08353032659409e-6
0.0004083856421356421,-0.00020189160493827162,5.8895056497175146e-6,-0.001161428883071553,-0.0001791619496855346,7.215887445887446e-6,-0.0016606087470449173,-0.0001611657258064516,8.045155131264917e-6
0.00041054986338797815,-0.00020260028344671203,5.898073394495413e-6,-0.0011653469162995597,-0.00017995698380566803,7.206508753861998e-6,-0.0016679606958762887,-0.00016111918604651163,8.065923970432945e-6
0.0004123765996343693,-0.00020330711453744494,5.875976138828634e-6,-0.0011704621309370988,-0.00018077229601518027,7.226859504132231e-6,-0.001673971943048576,-0.00016107259259259257,8.075180722891567e-6
0.0004131690340909091,-0.00020363971783295712,5.864248554913295e-6,-0.0011742999999999999,-0.00018131132075471698,7.23593147751606e-6,-0.0016810662525879917,-0.00016173462414578588,8.07868913857678e-6
0.0004152351485148515,-0.00020396483644859816,5.8567883211678835e-6,-0.0011793659855769232,-0.00018133459422283355,7.246824742268041e-6,-0.0016870267722473604,-0.00016240352852852852,8.089127516778524e-6
0.00041579398447606726,-0.00020454935738444194,5.8710572687224674e-6,-0.0011831918132611636,-0.00018210160098522168,7.246779487179488e-6,-0.0016943579072532698,-0.00016286460674157303,8.098867438867439e-6
0.0004179596153846154,-0.00020525406451612905,5.864321329639889e-6,-0.0011882860429447855,-0.0001828632502831257,7.2456607929515416e-6,-0.0017004566062176166,-0.000163315749235474,8.102394881170017e-6
0.00041972420634920634,-0.0002058444701583435,5.8755683122847305e-6,-0.0011921538800705467,-0.00018362591911764704,7.2181850533807825e-6,-0.0017077005119453923,-0.00016346968085106383,8.073488745980707e-6
0.00042059892541087234,-0.00020627597472924186,5.878317535545024e-6,-0.0011973027663934423,-0.00018414002732240438,7.22212927756654e-6,-0.001713513779527559,-0.00016414285714285714,8.095487238979118e-6
0.000422494918699187,-0.00020648085714285714,5.863106960950764e-6,-0.0012012409638554218,-0.00018490568181818182,7.244780361757106e-6,-0.0017207336182336183,-0.0001643521472392638,8.103204047217538e-6
0.00042320276497695853,-0.00020703305785123966,5.885791208791209e-6,-0.0012063998211091233,-0.0001854244482173175,7.230801781737194e-6,-0.0017268207126948773,-0.0001650344982078853,8.10438888888889e-6
0.0004253107861060329,-0.00020735443775100402,5.8885111662531024e-6,-0.0012102664262820513,-0.0001856952380952381,7.211139784946236e-6,-0.001734127492877493,-0.00016466789215686275,8.102879310344828e-6
0.000427079945799458,-0.00020701370967741935,5.8656221719457016e-6,-0.0012153545321637426,-0.00018547385620915034,7.235155875299761e-6,-0.0017400273904382472,-0.0001646134831460674,8.09477183833116e-6
0.0004279944852941176,-0.00020677857352941175,5.878018120045301e-6,-0.0012191750672043012,-0.00018550898203592814,7.256508097165992e-6,-0.0017471005794701985,-0.00016530228758169935,8.116461538461539e-6
0.00042976239669421484,-0.0002085216049382716,5.8724624060150385e-6,-0.001224234375,-0.0001860356506238859,7.236412601626017e-6,-0.0017543866459627329,-0.00016594194756554305,8.11799531066823e-6
0.00043186728395061725,-0.0002092159946595461,5.882881944444445e-6,-0.0012280350877192981,-0.0001868076923076923,7.256758409785933e-6,-0.0017604782196969694,-0.00016663141025641024,8.103780487804877e-6
0.00043253823529411763,-0.0002098908620689655,5.858174418604651e-6,-0.0012330756207674944,-0.00018707316176470588,7.25464e-6,-0.001767713260135135,-0.00016734342447916666,8.11704592901879e-6
0.0004344624125874126,-0.00021031461538461538,5.865718990120746e-6,-0.001236863009592326,-0.00018733572404371586,7.281186440677966e-6,-0.001773499513618677,-0.00016802221172022684,8.126687116564418e-6
0.0004353309481216458,-0.00021049690397350994,5.858968253968254e-6,-0.0012406487944162437,-0.00018784476067270375,7.227983682983683e-6,-0.001780712795549374,-0.00016867359932088287,8.146738022426097e-6
0.00043709604715672676,-0.00021117082580645162,5.887024539877301e-6,-0.0012456897711978466,-0.0001878531746031746,7.230193236714976e-6,-0.001786800629290618,-0.00016937732342007435,8.141598360655737e-6
0.000439265335235378,-0.00021183637267080746,5.877408993576018e-6,-0.0012494772403982928,-0.00018861155606407325,7.238355828220859e-6,-0.0017940875370919883,-0.00017009471649484536,8.170308056872037e-6
0.00043981707317073174,-0.00021250209480122326,5.896536485097637e-6,-0.0012545260574018126,-0.0001891197429906542,7.226342975206612e-6,-0.0017999361948955917,-0.00017054145077720207,8.16895778364116e-6
0.0004419040023201856,-0.00021278833333333334,5.876714431934494e-6,-0.0012583245967741933,-0.00018962975888324875,7.227560975609756e-6,-0.0018070514820592825,-0.0001704530632411067,8.146330935251799e-6
0.00044270325203252036,-0.00021256913120567376,5.868041002277904e-6,-0.0012633845155709345,-0.0001898893442622951,7.234459644322845e-6,-0.0018131036513545345,-0.00017089335664335664,8.141522633744857e-6
0.0004445354838709678,-0.000212591870604782,5.86140127388535e-6,-0.0012672091932457786,-0.00019040281899109792,7.177711386696731e-6,-0.0018204283801874163,-0.00017085915492957748,8.12495061728395e-6
0.0004467099236641221,-0.000213128690744921,5.87288695652174e-6,-0.0012722920892494932,-0.00019041181102362204,7.197058823529411e-6,-0.001827619266055046,-0.00017031852409638554,8.152702702702703e-6
